519		0.848912		0.000090		0.000634		0.074085		0.076279
520		0.848753		0.000091		0.000597		0.074776		0.075783
521		0.848852		0.000106		0.000632		0.074782		0.075628
522		0.848947		0.000089		0.000594		0.075276		0.075094
523		0.848971		0.000110		0.000598		0.075356		0.074965
524		0.849088		0.000112		0.000538		0.075488		0.074774
525		0.848843		0.000064		0.000592		0.075998		0.074503
526		0.849361		0.000095		0.000551		0.075724		0.074269
527		0.848991		0.000073		0.000537		0.076461		0.073938
528		0.849483		0.000085		0.000493		0.076277		0.073662
529		0.849249		0.000078		0.000532		0.076607		0.073534
530		0.849190		0.000082		0.000489		0.076878		0.073361
531		0.848562		0.000076		0.000541		0.077342		0.073479
532		0.848639		0.000079		0.000512		0.077360		0.073410
533		0.847945		0.000076		0.000552		0.078394		0.073033
534		0.848038		0.000074		0.000552		0.078300		0.073036
535		0.847680		0.000081		0.000556		0.078804		0.072879
536		0.847049		0.000079		0.000492		0.078956		0.073424
537		0.847109		0.000077		0.000502		0.079466		0.072846
538		0.847320		0.000092		0.000486		0.079743		0.072359
539		0.847367		0.000081		0.000462		0.079629		0.072461
540		0.847775		0.000065		0.000493		0.079171		0.072496
541		0.848211		0.000080		0.000507		0.078597		0.072605
542		0.847559		0.000074		0.000493		0.078908		0.072966
543		0.847733		0.000080		0.000506		0.079032		0.072649
544		0.847923		0.000079		0.000537		0.078815		0.072646
545		0.847326		0.000083		0.000544		0.079539		0.072508
546		0.847787		0.000081		0.000524		0.079521		0.072087
547		0.847932		0.000086		0.000540		0.079853		0.071589
548		0.847788		0.000084		0.000542		0.080260		0.071326
549		0.848077		0.000078		0.000582		0.080609		0.070654
550		0.848659		0.000078		0.000609		0.080111		0.070543
551		0.849468		0.000078		0.000589		0.079747		0.070118
552		0.849896		0.000088		0.000585		0.079573		0.069858
553		0.850441		0.000086		0.000589		0.078568		0.070316
554		0.850308		0.000085		0.000603		0.078431		0.070573
555		0.850876		0.000076		0.000714		0.077246		0.071088
556		0.850594		0.000088		0.000700		0.077064		0.071554
557		0.850655		0.000084		0.000766		0.076862		0.071633
558		0.851043		0.000095		0.000773		0.076468		0.071621
559		0.851388		0.000081		0.000756		0.076307		0.071468
560		0.850678		0.000086		0.000723		0.076727		0.071786
561		0.851263		0.000094		0.000718		0.076467		0.071458
562		0.850647		0.000094		0.000673		0.076929		0.071657
563		0.851339		0.000082		0.000701		0.076876		0.071002
564		0.851547		0.000081		0.000682		0.076996		0.070694
565		0.851963		0.000117		0.000556		0.076791		0.070573
566		0.851556		0.000070		0.000549		0.076617		0.071208
567		0.851666		0.000081		0.000608		0.076040		0.071605
568		0.850831		0.000080		0.000605		0.076046		0.072438
569		0.850392		0.000077		0.000622		0.076071		0.072838
570		0.849114		0.000084		0.000654		0.076695		0.073453
571		0.848651		0.000086		0.000686		0.076468		0.074109
572		0.848219		0.000082		0.000671		0.076458		0.074570
573		0.848351		0.000068		0.000704		0.076731		0.074146
574		0.847033		0.000069		0.000735		0.077639		0.074524
575		0.847194		0.000083		0.000671		0.078040		0.074012
576		0.846792		0.000079		0.000657		0.078696		0.073776
577		0.846634		0.000070		0.000675		0.079290		0.073331
578		0.846499		0.000086		0.000706		0.079900		0.072809
579		0.846020		0.000062		0.000750		0.080616		0.072552
580		0.846337		0.000072		0.000694		0.080308		0.072589
581		0.846207		0.000083		0.000599		0.080182		0.072929
582		0.846435		0.000085		0.000606		0.079637		0.073237
583		0.845988		0.000084		0.000586		0.080066		0.073276
584		0.845793		0.000099		0.000625		0.080194		0.073289
585		0.845824		0.000077		0.000604		0.080379		0.073116
586		0.846300		0.000081		0.000666		0.080204		0.072749
587		0.846297		0.000097		0.000668		0.080236		0.072702
588		0.846804		0.000089		0.000637		0.080229		0.072241
589		0.846765		0.000098		0.000638		0.080672		0.071827
590		0.847301		0.000103		0.000633		0.080610		0.071353
591		0.847987		0.000106		0.000625		0.080442		0.070840
592		0.847723		0.000109		0.000636		0.080773		0.070759
593		0.847577		0.000109		0.000705		0.080934		0.070675
594		0.847834		0.000124		0.000689		0.080663		0.070690
595		0.847231		0.000109		0.000713		0.080961		0.070986
596		0.847738		0.000123		0.000657		0.080632		0.070850
597		0.847766		0.000120		0.000646		0.080637		0.070831
598		0.847430		0.000104		0.000703		0.080777		0.070986
